transaction_id;customer_id;transaction_date;type;description;amount;transaction_id;customer_id;transaction_date;type;description;Amount;label;Confidence_random_forest;category_random_forest;subcategory_random_forest;CR_version;model_version
432;42;2018-07-04T00:00:00Z;debit;amazon de marketplace;;432;42;2018-07-04T00:00:00Z;debit;amazon de marketplace;17.58;online_shopping/department store;0.7621527778;online_shopping;department store;Oct2018;Oct2018
433;42;2018-07-04T00:00:00Z;debit;amazon de marketplace;;433;42;2018-07-04T00:00:00Z;debit;amazon de marketplace;9.12;online_shopping/department store;0.7621527778;online_shopping;department store;Oct2018;Oct2018
434;42;2018-07-05T00:00:00Z;debit;amazon de marketplace;;434;42;2018-07-05T00:00:00Z;debit;amazon de marketplace;94.84;online_shopping/department store;0.7621527778;online_shopping;department store;Oct2018;Oct2018
436;42;2018-07-06T00:00:00Z;debit;amazon de marketplace;;436;42;2018-07-06T00:00:00Z;debit;amazon de marketplace;11.99;online_shopping/department store;0.7621527778;online_shopping;department store;Oct2018;Oct2018
437;42;2018-07-06T00:00:00Z;debit;itunes.com/bill;;437;42;2018-07-06T00:00:00Z;debit;itunes.com/bill;3.49;entertainment/music;1.0;entertainment;music;Oct2018;Oct2018
439;42;2018-07-14T00:00:00Z;debit;dm-drogerie markt;;439;42;2018-07-14T00:00:00Z;debit;dm-drogerie markt;108.05;transfer_out/transfer_out;0.5729166667;transfer_out;transfer_out;Oct2018;Oct2018
441;42;2018-08-11T00:00:00Z;debit;mÜller ltd. & co. kg;;441;42;2018-08-11T00:00:00Z;debit;mÜller ltd. & co. kg;92.67;shopping/clothing & shoes;0.5392361111;shopping;clothing & shoes;Oct2018;Oct2018
442;42;2018-08-11T00:00:00Z;debit;edeka rees;;442;42;2018-08-11T00:00:00Z;debit;edeka rees;91.57;transfer_out/transfer_out;0.8578125;transfer_out;transfer_out;Oct2018;Oct2018
444;42;2018-09-07T00:00:00Z;debit;chef lien;;444;42;2018-09-07T00:00:00Z;debit;chef lien;25.8;food_and_dining/restaurants;0.5115451389;food_and_dining;restaurants;Oct2018;Oct2018
445;42;2018-09-07T00:00:00Z;debit;compass vending;;445;42;2018-09-07T00:00:00Z;debit;compass vending;12.1;food_and_dining/fast food & takeaway;0.4898933532;food_and_dining;fast food & takeaway;Oct2018;Oct2018
446;42;2018-09-08T00:00:00Z;debit;t&t supermarket #003;;446;42;2018-09-08T00:00:00Z;debit;t&t supermarket #003;5.25;shopping/groceries;0.9930555556;shopping;groceries;Oct2018;Oct2018
447;42;2018-09-08T00:00:00Z;debit;compass vending;;447;42;2018-09-08T00:00:00Z;debit;compass vending;3.88;food_and_dining/fast food & takeaway;0.4898933532;food_and_dining;fast food & takeaway;Oct2018;Oct2018
448;42;2018-09-08T00:00:00Z;debit;starbucks 04480;;448;42;2018-09-08T00:00:00Z;debit;starbucks 04480;5.8;food_and_dining/coffee shops;1.0;food_and_dining;coffee shops;Oct2018;Oct2018
449;42;2018-09-08T00:00:00Z;debit;cora breakfast and lun;;449;42;2018-09-08T00:00:00Z;debit;cora breakfast and lun;32.52;food_and_dining/restaurants;0.17553323410000002;food_and_dining;restaurants;Oct2018;Oct2018
450;42;2018-09-08T00:00:00Z;debit;compass vending;;450;42;2018-09-08T00:00:00Z;debit;compass vending;3.88;food_and_dining/fast food & takeaway;0.4898933532;food_and_dining;fast food & takeaway;Oct2018;Oct2018
451;42;2018-09-08T00:00:00Z;debit;shopper's drug mart #2;;451;42;2018-09-08T00:00:00Z;debit;shopper's drug mart #2;57.2;shopping/groceries;0.6426711310000001;shopping;groceries;Oct2018;Oct2018
452;42;2018-09-08T00:00:00Z;debit;olde world fudge #1;;452;42;2018-09-08T00:00:00Z;debit;olde world fudge #1;2.68;gifts_and_donations/gift;0.197358631;gifts_and_donations;gift;Oct2018;Oct2018
453;42;2018-09-08T00:00:00Z;debit;omi japan;;453;42;2018-09-08T00:00:00Z;debit;omi japan;2.58;transfer_out/transfer_out;0.875;transfer_out;transfer_out;Oct2018;Oct2018
454;42;2018-09-08T00:00:00Z;debit;celine's fish & chips;;454;42;2018-09-08T00:00:00Z;debit;celine's fish & chips;2.63;food_and_dining/fast food & takeaway;0.9895833333;food_and_dining;fast food & takeaway;Oct2018;Oct2018
455;42;2018-09-08T00:00:00Z;debit;0010-cibc;;455;42;2018-09-08T00:00:00Z;debit;0010-cibc;265.01;transfer_out/transfer_out;1.0;transfer_out;transfer_out;Oct2018;Oct2018
456;42;2018-09-08T00:00:00Z;debit;false creek ferries;;456;42;2018-09-08T00:00:00Z;debit;false creek ferries;7.89;travel/ferries;0.8424479167000001;travel;ferries;Oct2018;Oct2018
457;42;2018-09-08T00:00:00Z;debit;neotown convenience;;457;42;2018-09-08T00:00:00Z;debit;neotown convenience;2.1;shopping/groceries;0.9722222222;shopping;groceries;Oct2018;Oct2018
458;42;2018-09-09T00:00:00Z;debit;pizza pzazz;;458;42;2018-09-09T00:00:00Z;debit;pizza pzazz;3.31;food_and_dining/fast food & takeaway;0.8741319444000001;food_and_dining;fast food & takeaway;Oct2018;Oct2018
459;42;2018-09-09T00:00:00Z;debit;vancouver aquarium-eco;;459;42;2018-09-09T00:00:00Z;debit;vancouver aquarium-eco;52.47;childcare/kids activities;0.250843254;childcare;kids activities;Oct2018;Oct2018
460;42;2018-09-09T00:00:00Z;debit;vancouver aquarium(ca1;;460;42;2018-09-09T00:00:00Z;debit;vancouver aquarium(ca1;25.89;childcare/kids activities;0.297718254;childcare;kids activities;Oct2018;Oct2018
461;42;2018-09-09T00:00:00Z;debit;forage & timber rest;;461;42;2018-09-09T00:00:00Z;debit;forage & timber rest;39.17;food_and_dining/pubs & clubs;0.3147941468;food_and_dining;pubs & clubs;Oct2018;Oct2018
462;42;2018-09-09T00:00:00Z;debit;cora breakfast and lun;;462;42;2018-09-09T00:00:00Z;debit;cora breakfast and lun;44.78;food_and_dining/restaurants;0.17553323410000002;food_and_dining;restaurants;Oct2018;Oct2018
463;42;2018-09-09T00:00:00Z;debit;starbucks 04480;;463;42;2018-09-09T00:00:00Z;debit;starbucks 04480;2.73;food_and_dining/coffee shops;1.0;food_and_dining;coffee shops;Oct2018;Oct2018
464;42;2018-09-09T00:00:00Z;debit;j & j market;;464;42;2018-09-09T00:00:00Z;debit;j & j market;24.29;shopping/groceries;0.7612847222;shopping;groceries;Oct2018;Oct2018
465;42;2018-09-09T00:00:00Z;debit;whole foods market;;465;42;2018-09-09T00:00:00Z;debit;whole foods market;24.53;shopping/groceries;0.9114583333;shopping;groceries;Oct2018;Oct2018
466;42;2018-09-10T00:00:00Z;debit;cora breakfast and lun;;466;42;2018-09-10T00:00:00Z;debit;cora breakfast and lun;32.89;food_and_dining/restaurants;0.17553323410000002;food_and_dining;restaurants;Oct2018;Oct2018
467;42;2018-09-10T00:00:00Z;debit;bcf - tsawwassen;;467;42;2018-09-10T00:00:00Z;debit;bcf - tsawwassen;60.42;transfer_out/transfer_out;1.0;transfer_out;transfer_out;Oct2018;Oct2018
468;42;2018-09-10T00:00:00Z;debit;bcf - coastal renaissa;;468;42;2018-09-10T00:00:00Z;debit;bcf - coastal renaissa;5.44;taxes/council tax;0.311359127;taxes;council tax;Oct2018;Oct2018
469;42;2018-09-10T00:00:00Z;debit;bcf - coastal renaissa;;469;42;2018-09-10T00:00:00Z;debit;bcf - coastal renaissa;3.1;taxes/council tax;0.311359127;taxes;council tax;Oct2018;Oct2018
470;42;2018-09-10T00:00:00Z;debit;save on foods #922;;470;42;2018-09-10T00:00:00Z;debit;save on foods #922;87.87;shopping/groceries;0.8313492063;shopping;groceries;Oct2018;Oct2018
471;42;2018-09-10T00:00:00Z;debit;bc liquor #050;;471;42;2018-09-10T00:00:00Z;debit;bc liquor #050;31.58;taxes/council tax;0.49609375;taxes;council tax;Oct2018;Oct2018
472;42;2018-09-11T00:00:00Z;debit;1.7 percent foreign atm usage mark-up fee;;472;42;2018-09-11T00:00:00Z;debit;1.7 percent foreign atm usage mark-up fee;4.5;cash/atm;1.0;cash;atm;Oct2018;Oct2018
473;42;2018-09-11T00:00:00Z;debit;butterfly gardens;;473;42;2018-09-11T00:00:00Z;debit;butterfly gardens;22.77;childcare/kids activities;0.24217509920000002;childcare;kids activities;Oct2018;Oct2018
474;42;2018-09-11T00:00:00Z;debit;zanzibar cafe;;474;42;2018-09-11T00:00:00Z;debit;zanzibar cafe;46.79;food_and_dining/coffee shops;0.9930555556;food_and_dining;coffee shops;Oct2018;Oct2018
475;42;2018-09-11T00:00:00Z;debit;save on foods #922;;475;42;2018-09-11T00:00:00Z;debit;save on foods #922;78.91;shopping/groceries;0.8313492063;shopping;groceries;Oct2018;Oct2018
476;42;2018-09-12T00:00:00Z;debit;steamship grill & taph;;476;42;2018-09-12T00:00:00Z;debit;steamship grill & taph;7.3;food_and_dining/restaurants;0.8385416667000001;food_and_dining;restaurants;Oct2018;Oct2018
477;42;2018-09-12T00:00:00Z;debit;r parking  vic;;477;42;2018-09-12T00:00:00Z;debit;r parking  vic;6.95;transport/parking;0.8528645833;transport;parking;Oct2018;Oct2018
478;42;2018-09-12T00:00:00Z;debit;hudson's bay #1139;;478;42;2018-09-12T00:00:00Z;debit;hudson's bay #1139;17.78;travel/holiday;0.2867063492;travel;holiday;Oct2018;Oct2018
479;42;2018-09-12T00:00:00Z;debit;payless shoesource #58;;479;42;2018-09-12T00:00:00Z;debit;payless shoesource #58;10.07;transfer_out/transfer_out;0.65625;transfer_out;transfer_out;Oct2018;Oct2018
480;42;2018-09-12T00:00:00Z;debit;save on foods #977;;480;42;2018-09-12T00:00:00Z;debit;save on foods #977;39.49;shopping/groceries;0.8313492063;shopping;groceries;Oct2018;Oct2018
481;42;2018-09-12T00:00:00Z;debit;peninsula co-op mcdona;;481;42;2018-09-12T00:00:00Z;debit;peninsula co-op mcdona;13.24;shopping/groceries;0.6624131944;shopping;groceries;Oct2018;Oct2018
482;42;2018-09-12T00:00:00Z;debit;peninsula co-op mcdona;;482;42;2018-09-12T00:00:00Z;debit;peninsula co-op mcdona;6.62;shopping/groceries;0.6624131944;shopping;groceries;Oct2018;Oct2018
483;42;2018-09-13T00:00:00Z;debit;payless shoesource #58;;483;42;2018-09-13T00:00:00Z;debit;payless shoesource #58;9.97;transfer_out/transfer_out;0.65625;transfer_out;transfer_out;Oct2018;Oct2018
485;42;2018-09-13T00:00:00Z;debit;finn's;;485;42;2018-09-13T00:00:00Z;debit;finn's;96.62;transfer_out/transfer_out;0.9687500000000001;transfer_out;transfer_out;Oct2018;Oct2018
486;42;2018-09-13T00:00:00Z;debit;peninsula co-op mcdona;;486;42;2018-09-13T00:00:00Z;debit;peninsula co-op mcdona;0.0;shopping/groceries;0.6624131944;shopping;groceries;Oct2018;Oct2018
487;42;2018-09-13T00:00:00Z;debit;peninsula co-op mcdona;;487;42;2018-09-13T00:00:00Z;debit;peninsula co-op mcdona;0.0;shopping/groceries;0.6624131944;shopping;groceries;Oct2018;Oct2018
488;42;2018-09-13T00:00:00Z;debit;mcdonald's #26019  qps;;488;42;2018-09-13T00:00:00Z;debit;mcdonald's #26019  qps;20.42;food_and_dining/fast food & takeaway;1.0;food_and_dining;fast food & takeaway;Oct2018;Oct2018
489;42;2018-09-13T00:00:00Z;debit;mcdonald's #26019  qps;;489;42;2018-09-13T00:00:00Z;debit;mcdonald's #26019  qps;4.14;food_and_dining/fast food & takeaway;1.0;food_and_dining;fast food & takeaway;Oct2018;Oct2018
490;42;2018-09-14T00:00:00Z;debit;blue poppy restaurant;;490;42;2018-09-14T00:00:00Z;debit;blue poppy restaurant;36.48;food_and_dining/restaurants;0.621031746;food_and_dining;restaurants;Oct2018;Oct2018
491;42;2018-09-14T00:00:00Z;debit;butchart gardens gate;;491;42;2018-09-14T00:00:00Z;debit;butchart gardens gate;24.56;food_and_dining/restaurants;0.22170138890000002;food_and_dining;restaurants;Oct2018;Oct2018
492;42;2018-09-14T00:00:00Z;debit;butchart gardens gate;;492;42;2018-09-14T00:00:00Z;debit;butchart gardens gate;45.78;food_and_dining/restaurants;0.22170138890000002;food_and_dining;restaurants;Oct2018;Oct2018
493;42;2018-09-14T00:00:00Z;debit;save on foods #922;;493;42;2018-09-14T00:00:00Z;debit;save on foods #922;79.74;shopping/groceries;0.8313492063;shopping;groceries;Oct2018;Oct2018
494;42;2018-09-15T00:00:00Z;debit;buddies toys  sidney;;494;42;2018-09-15T00:00:00Z;debit;buddies toys  sidney;25.81;shopping/toys;0.8237847222;shopping;toys;Oct2018;Oct2018
495;42;2018-09-15T00:00:00Z;debit;save on foods #922;;495;42;2018-09-15T00:00:00Z;debit;save on foods #922;21.34;shopping/groceries;0.8313492063;shopping;groceries;Oct2018;Oct2018
496;42;2018-09-16T00:00:00Z;debit;discovery foods oyster;;496;42;2018-09-16T00:00:00Z;debit;discovery foods oyster;53.49;shopping/groceries;0.5963541667000001;shopping;groceries;Oct2018;Oct2018
497;42;2018-09-16T00:00:00Z;debit;peninsula co-op triang;;497;42;2018-09-16T00:00:00Z;debit;peninsula co-op triang;26.35;shopping/groceries;0.6624131944;shopping;groceries;Oct2018;Oct2018
498;42;2018-09-16T00:00:00Z;debit;mr. mikes steak house;;498;42;2018-09-16T00:00:00Z;debit;mr. mikes steak house;64.27;food_and_dining/restaurants;0.3712797619;food_and_dining;restaurants;Oct2018;Oct2018
499;42;2018-09-16T00:00:00Z;debit;peninsula co-op triang;;499;42;2018-09-16T00:00:00Z;debit;peninsula co-op triang;0.0;shopping/groceries;0.6624131944;shopping;groceries;Oct2018;Oct2018
500;42;2018-09-17T00:00:00Z;debit;black creek diner;;500;42;2018-09-17T00:00:00Z;debit;black creek diner;40.56;food_and_dining/restaurants;0.3733258929;food_and_dining;restaurants;Oct2018;Oct2018
501;42;2018-09-18T00:00:00Z;debit;starbucks 04293;;501;42;2018-09-18T00:00:00Z;debit;starbucks 04293;6.16;food_and_dining/coffee shops;1.0;food_and_dining;coffee shops;Oct2018;Oct2018
502;42;2018-09-18T00:00:00Z;debit;mikis sesame sushi;;502;42;2018-09-18T00:00:00Z;debit;mikis sesame sushi;35.63;food_and_dining/restaurants;0.8440600198;food_and_dining;restaurants;Oct2018;Oct2018
503;42;2018-09-19T00:00:00Z;debit;wmt suprctr #1077;;503;42;2018-09-19T00:00:00Z;debit;wmt suprctr #1077;44.83;transfer_out/transfer_out;0.9375;transfer_out;transfer_out;Oct2018;Oct2018
504;42;2018-09-19T00:00:00Z;debit;wmt suprctr #1077;;504;42;2018-09-19T00:00:00Z;debit;wmt suprctr #1077;6.6;transfer_out/transfer_out;0.9375;transfer_out;transfer_out;Oct2018;Oct2018
505;42;2018-09-19T00:00:00Z;debit;bc liquor #185;;505;42;2018-09-19T00:00:00Z;debit;bc liquor #185;33.29;taxes/council tax;0.49609375;taxes;council tax;Oct2018;Oct2018
506;42;2018-09-20T00:00:00Z;debit;wmt suprctr #1077;;506;42;2018-09-20T00:00:00Z;debit;wmt suprctr #1077;41.32;transfer_out/transfer_out;0.9375;transfer_out;transfer_out;Oct2018;Oct2018
507;42;2018-09-20T00:00:00Z;debit;best wok;;507;42;2018-09-20T00:00:00Z;debit;best wok;43.08;food_and_dining/fast food & takeaway;0.2837921627;food_and_dining;fast food & takeaway;Oct2018;Oct2018
508;42;2018-09-20T00:00:00Z;debit;shell;;508;42;2018-09-20T00:00:00Z;debit;shell;46.19;transport/fuel;1.0;transport;fuel;Oct2018;Oct2018
509;42;2018-09-20T00:00:00Z;debit;shell c22181;;509;42;2018-09-20T00:00:00Z;debit;shell c22181;0.0;transport/fuel;1.0;transport;fuel;Oct2018;Oct2018
510;42;2018-09-21T00:00:00Z;debit;black rock restaurant;;510;42;2018-09-21T00:00:00Z;debit;black rock restaurant;52.46;food_and_dining/restaurants;0.4691840278;food_and_dining;restaurants;Oct2018;Oct2018
511;42;2018-09-22T00:00:00Z;debit;ucluelet cons. co-op;;511;42;2018-09-22T00:00:00Z;debit;ucluelet cons. co-op;100.43;shopping/groceries;0.5803819444;shopping;groceries;Oct2018;Oct2018
512;42;2018-09-23T00:00:00Z;debit;ucluelet cons. co-op;;512;42;2018-09-23T00:00:00Z;debit;ucluelet cons. co-op;15.04;shopping/groceries;0.5803819444;shopping;groceries;Oct2018;Oct2018
513;42;2018-09-23T00:00:00Z;debit;beachcomber charters;;513;42;2018-09-23T00:00:00Z;debit;beachcomber charters;150.88;transfer_out/transfer_out;1.0;transfer_out;transfer_out;Oct2018;Oct2018
514;42;2018-09-24T00:00:00Z;debit;tofino botanical garde;;514;42;2018-09-24T00:00:00Z;debit;tofino botanical garde;29.34;home_and_garden/supplies;0.3205977183;home_and_garden;supplies;Oct2018;Oct2018
516;42;2018-09-24T00:00:00Z;debit;tofino brewing company;;516;42;2018-09-24T00:00:00Z;debit;tofino brewing company;18.98;food_and_dining/pubs & clubs;0.1648685516;food_and_dining;pubs & clubs;Oct2018;Oct2018
517;42;2018-09-24T00:00:00Z;debit;ucluelet cons. co-op;;517;42;2018-09-24T00:00:00Z;debit;ucluelet cons. co-op;19.04;shopping/groceries;0.5803819444;shopping;groceries;Oct2018;Oct2018
518;42;2018-09-25T00:00:00Z;debit;ucluelet cons. co-op;;518;42;2018-09-25T00:00:00Z;debit;ucluelet cons. co-op;3.91;shopping/groceries;0.5803819444;shopping;groceries;Oct2018;Oct2018
519;42;2018-09-25T00:00:00Z;debit;ucluelet co-op pay @ p;;519;42;2018-09-25T00:00:00Z;debit;ucluelet co-op pay @ p;39.45;shopping/groceries;0.41284722220000003;shopping;groceries;Oct2018;Oct2018
520;42;2018-09-25T00:00:00Z;debit;pacific rim ntl-parkin;;520;42;2018-09-25T00:00:00Z;debit;pacific rim ntl-parkin;6.44;transport/parking;0.5478050595;transport;parking;Oct2018;Oct2018
521;42;2018-09-25T00:00:00Z;debit;pacific rim ntl-parkin;;521;42;2018-09-25T00:00:00Z;debit;pacific rim ntl-parkin;10.32;transport/parking;0.5478050595;transport;parking;Oct2018;Oct2018
522;42;2018-09-25T00:00:00Z;debit;ucluelet cons. co-op;;522;42;2018-09-25T00:00:00Z;debit;ucluelet cons. co-op;35.67;shopping/groceries;0.5803819444;shopping;groceries;Oct2018;Oct2018
523;42;2018-09-25T00:00:00Z;debit;ucluelet co-op pay @ p;;523;42;2018-09-25T00:00:00Z;debit;ucluelet co-op pay @ p;0.0;shopping/groceries;0.41284722220000003;shopping;groceries;Oct2018;Oct2018
524;42;2018-09-25T00:00:00Z;debit;bcf-rbi online booking;;524;42;2018-09-25T00:00:00Z;debit;bcf-rbi online booking;11.18;shopping/clothing & shoes;0.0904017857;shopping;clothing & shoes;Oct2018;Oct2018
525;42;2018-09-26T00:00:00Z;debit;big feet;;525;42;2018-09-26T00:00:00Z;debit;big feet;51.78;food_and_dining/restaurants;0.13671875;food_and_dining;restaurants;Oct2018;Oct2018
526;42;2018-09-26T00:00:00Z;debit;beefeater's chophouse;;526;42;2018-09-26T00:00:00Z;debit;beefeater's chophouse;39.05;transfer_out/transfer_out;1.0;transfer_out;transfer_out;Oct2018;Oct2018
527;42;2018-09-26T00:00:00Z;debit;bcf - nanaimo;;527;42;2018-09-26T00:00:00Z;debit;bcf - nanaimo;60.78;transfer_out/transfer_out;1.0;transfer_out;transfer_out;Oct2018;Oct2018
528;42;2018-09-26T00:00:00Z;debit;"bcf - coquitlam; queen";;528;42;2018-09-26T00:00:00Z;debit;"bcf - coquitlam; queen";17.7;food_and_dining/pubs & clubs;0.6444816468;food_and_dining;pubs & clubs;Oct2018;Oct2018
529;42;2018-09-26T00:00:00Z;debit;shell;;529;42;2018-09-26T00:00:00Z;debit;shell;29.34;transport/fuel;1.0;transport;fuel;Oct2018;Oct2018
530;42;2018-09-26T00:00:00Z;debit;coal harbour liquor st;;530;42;2018-09-26T00:00:00Z;debit;coal harbour liquor st;10.62;shopping/wine, beer and spirits;0.2335689484;shopping;wine, beer and spirits;Oct2018;Oct2018
531;42;2018-09-26T00:00:00Z;debit;salam bombay;;531;42;2018-09-26T00:00:00Z;debit;salam bombay;78.22;food_and_dining/restaurants;0.3493551587;food_and_dining;restaurants;Oct2018;Oct2018
532;42;2018-09-27T00:00:00Z;debit;aritzia robson 1003;;532;42;2018-09-27T00:00:00Z;debit;aritzia robson 1003;659.04;transfer_out/transfer_out;0.4375;transfer_out;transfer_out;Oct2018;Oct2018
533;42;2018-09-27T00:00:00Z;debit;starbucks 00160;;533;42;2018-09-27T00:00:00Z;debit;starbucks 00160;2.73;food_and_dining/coffee shops;1.0;food_and_dining;coffee shops;Oct2018;Oct2018
534;42;2018-09-27T00:00:00Z;debit;cora breakfast and lun;;534;42;2018-09-27T00:00:00Z;debit;cora breakfast and lun;29.38;food_and_dining/restaurants;0.17553323410000002;food_and_dining;restaurants;Oct2018;Oct2018
535;42;2018-09-27T00:00:00Z;debit;vancouver-c2;;535;42;2018-09-27T00:00:00Z;debit;vancouver-c2;15.43;transfer_out/transfer_out;0.625;transfer_out;transfer_out;Oct2018;Oct2018
536;42;2018-09-27T00:00:00Z;debit;pacifico pizzeria and;;536;42;2018-09-27T00:00:00Z;debit;pacifico pizzeria and;56.66;food_and_dining/restaurants;0.44557291670000004;food_and_dining;restaurants;Oct2018;Oct2018
537;42;2018-09-27T00:00:00Z;debit;amtrak-cascades   qq12;;537;42;2018-09-27T00:00:00Z;debit;amtrak-cascades   qq12;6.22;transfer_out/transfer_out;0.8437500000000001;transfer_out;transfer_out;Oct2018;Oct2018
538;42;2018-09-27T00:00:00Z;debit;amtrak-cascades   qq12;;538;42;2018-09-27T00:00:00Z;debit;amtrak-cascades   qq12;6.86;transfer_out/transfer_out;0.8437500000000001;transfer_out;transfer_out;Oct2018;Oct2018
539;42;2018-09-27T00:00:00Z;debit;yellow cab #186;;539;42;2018-09-27T00:00:00Z;debit;yellow cab #186;39.45;travel/rental car & taxi;0.3592509921;travel;rental car & taxi;Oct2018;Oct2018
540;42;2018-09-27T00:00:00Z;debit;gateway newstands #618;;540;42;2018-09-27T00:00:00Z;debit;gateway newstands #618;8.53;transfer_out/transfer_out;0.3125;transfer_out;transfer_out;Oct2018;Oct2018
541;42;2018-09-28T00:00:00Z;debit;choices produce;;541;42;2018-09-28T00:00:00Z;debit;choices produce;5.1;transfer_out/transfer_out;0.46875000000000006;transfer_out;transfer_out;Oct2018;Oct2018
542;42;2018-09-28T00:00:00Z;debit;the frankfurter;;542;42;2018-09-28T00:00:00Z;debit;the frankfurter;5.63;food_and_dining/pubs & clubs;0.5030381944;food_and_dining;pubs & clubs;Oct2018;Oct2018
543;42;2018-09-28T00:00:00Z;debit;the frankfurter;;543;42;2018-09-28T00:00:00Z;debit;the frankfurter;5.23;food_and_dining/pubs & clubs;0.5030381944;food_and_dining;pubs & clubs;Oct2018;Oct2018
544;42;2018-09-28T00:00:00Z;debit;starbucks store 14870;;544;42;2018-09-28T00:00:00Z;debit;starbucks store 14870;4.04;food_and_dining/coffee shops;1.0;food_and_dining;coffee shops;Oct2018;Oct2018
545;42;2018-09-28T00:00:00Z;debit;starbucks store 14870;;545;42;2018-09-28T00:00:00Z;debit;starbucks store 14870;7.28;food_and_dining/coffee shops;1.0;food_and_dining;coffee shops;Oct2018;Oct2018
546;42;2018-09-28T00:00:00Z;debit;squ*sq *206 seattle to;;546;42;2018-09-28T00:00:00Z;debit;squ*sq *206 seattle to;30.86;transfer_out/transfer_out;0.2821800595;transfer_out;transfer_out;Oct2018;Oct2018
547;42;2018-09-28T00:00:00Z;debit;target        00027862;;547;42;2018-09-28T00:00:00Z;debit;target        00027862;23.43;shopping/department store;0.6005208333000001;shopping;department store;Oct2018;Oct2018
548;42;2018-09-28T00:00:00Z;debit;piroshky piroshky bake;;548;42;2018-09-28T00:00:00Z;debit;piroshky piroshky bake;9.25;transfer_out/transfer_out;0.46875000000000006;transfer_out;transfer_out;Oct2018;Oct2018
549;42;2018-09-28T00:00:00Z;debit;michous;;549;42;2018-09-28T00:00:00Z;debit;michous;1.19;transfer_out/transfer_out;1.0;transfer_out;transfer_out;Oct2018;Oct2018
550;42;2018-09-28T00:00:00Z;debit;uwajimaya seattle;;550;42;2018-09-28T00:00:00Z;debit;uwajimaya seattle;17.08;transfer_out/transfer_out;0.40625000000000006;transfer_out;transfer_out;Oct2018;Oct2018
551;42;2018-09-28T00:00:00Z;debit;uwajimaya seattle;;551;42;2018-09-28T00:00:00Z;debit;uwajimaya seattle;3.33;transfer_out/transfer_out;0.40625000000000006;transfer_out;transfer_out;Oct2018;Oct2018
552;42;2018-09-28T00:00:00Z;debit;uwajimaya seattle;;552;42;2018-09-28T00:00:00Z;debit;uwajimaya seattle;3.6;transfer_out/transfer_out;0.40625000000000006;transfer_out;transfer_out;Oct2018;Oct2018
553;42;2018-09-29T00:00:00Z;debit;sq *sq *seattle fudge;;553;42;2018-09-29T00:00:00Z;debit;sq *sq *seattle fudge;4.2;gifts_and_donations/gift;0.4185391865;gifts_and_donations;gift;Oct2018;Oct2018
554;42;2018-09-29T00:00:00Z;debit;walgreens #11856;;554;42;2018-09-29T00:00:00Z;debit;walgreens #11856;28.51;health_and_fitness/pharmacy;0.65625;health_and_fitness;pharmacy;Oct2018;Oct2018
555;42;2018-09-29T00:00:00Z;debit;square      *sq *wok;;555;42;2018-09-29T00:00:00Z;debit;square      *sq *wok;24.07;food_and_dining/fast food & takeaway;0.2517361111;food_and_dining;fast food & takeaway;Oct2018;Oct2018
556;42;2018-09-29T00:00:00Z;debit;bb *scm;;556;42;2018-09-29T00:00:00Z;debit;bb *scm;29.82;travel/hotel;0.5993055556;travel;hotel;Oct2018;Oct2018
557;42;2018-09-29T00:00:00Z;debit;caffe umbria;;557;42;2018-09-29T00:00:00Z;debit;caffe umbria;14.84;food_and_dining/coffee shops;0.9434027778;food_and_dining;coffee shops;Oct2018;Oct2018
558;42;2018-09-29T00:00:00Z;debit;anthoy's bell street d;;558;42;2018-09-29T00:00:00Z;debit;anthoy's bell street d;216.05;transfer_out/transfer_out;0.3236607143;transfer_out;transfer_out;Oct2018;Oct2018
559;42;2018-09-30T00:00:00Z;debit;killer burger downtown;;559;42;2018-09-30T00:00:00Z;debit;killer burger downtown;38.29;food_and_dining/fast food & takeaway;0.8864087302;food_and_dining;fast food & takeaway;Oct2018;Oct2018
560;42;2018-09-30T00:00:00Z;debit;amazon go;;560;42;2018-09-30T00:00:00Z;debit;amazon go;6.98;online_shopping/department store;0.4441964286;online_shopping;department store;Oct2018;Oct2018
561;42;2018-09-30T00:00:00Z;debit;tst* skillet seattle c;;561;42;2018-09-30T00:00:00Z;debit;tst* skillet seattle c;12.1;transfer_out/transfer_out;0.40625000000000006;transfer_out;transfer_out;Oct2018;Oct2018
562;42;2018-09-30T00:00:00Z;debit;greyhound lines cnp;;562;42;2018-09-30T00:00:00Z;debit;greyhound lines cnp;91.17;food_and_dining/pubs & clubs;0.3471230159;food_and_dining;pubs & clubs;Oct2018;Oct2018
563;42;2018-09-30T00:00:00Z;debit;amazon go;;563;42;2018-09-30T00:00:00Z;debit;amazon go;1.23;online_shopping/department store;0.4441964286;online_shopping;department store;Oct2018;Oct2018
564;42;2018-09-30T00:00:00Z;debit;moorecoffee2;;564;42;2018-09-30T00:00:00Z;debit;moorecoffee2;3.66;food_and_dining/coffee shops;1.0;food_and_dining;coffee shops;Oct2018;Oct2018
565;42;2018-09-30T00:00:00Z;debit;target        00027912;;565;42;2018-09-30T00:00:00Z;debit;target        00027912;43.34;shopping/department store;0.6005208333000001;shopping;department store;Oct2018;Oct2018
566;42;2018-10-01T00:00:00Z;debit;mayas taqueria;;566;42;2018-10-01T00:00:00Z;debit;mayas taqueria;17.81;transfer_out/transfer_out;0.8125;transfer_out;transfer_out;Oct2018;Oct2018
